timestamp,base,shoulder,elbow,wrist_updown,claw
1785291355.9758668,90.0,90.0,90.0,90.0,120.0
1785291356.040792,90.0,90.0,90.0,90.0,120.0
1785291356.1080399,90.0,90.0,90.0,90.0,120.0
1785291356.1716201,90.0,90.0,90.0,90.0,120.0
1785291356.237813,90.0,90.0,90.0,90.0,120.0
1785291356.3028831,90.0,90.0,90.0,90.0,120.0
1785291356.37098,90.0,90.0,90.0,90.0,120.0
1785291356.441613,90.0,90.0,90.0,90.0,120.0
1785291356.507871,90.0,90.0,90.0,90.0,120.0
1785291356.5803509,90.0,90.0,90.0,90.0,120.0
1785291356.640314,90.0,90.0,90.0,90.0,120.0
1785291356.7090712,90.0,90.0,90.0,90.0,120.0
1785291356.775457,90.0,90.0,90.0,90.0,120.0
1785291356.85854,90.0,90.0,90.0,90.0,120.0
1785291356.9537,90.0,90.0,90.0,90.0,120.0
1785291357.019416,90.0,90.0,90.0,90.0,120.0
1785291357.071506,90.0,90.0,90.0,90.0,120.0
1785291357.136843,90.0,90.0,90.0,90.0,120.0
1785291357.209574,90.0,90.0,90.0,90.0,120.0
1785291357.275533,90.0,90.0,90.0,90.0,120.0
1785291357.339941,90.0,90.0,90.0,90.0,120.0
1785291357.4089139,90.0,90.0,90.0,90.0,120.0
1785291357.472991,90.0,90.0,90.0,90.0,120.0
1785291357.542472,90.0,90.0,90.0,90.0,120.0
1785291357.626389,90.0,90.0,90.0,90.0,120.0
1785291357.705811,90.0,90.0,90.0,90.0,120.0
1785291357.773491,90.0,90.0,90.0,90.0,120.0
1785291357.846227,90.0,90.0,90.0,90.0,120.0
1785291357.905761,90.0,90.0,90.0,90.0,120.0
1785291357.973399,90.0,90.0,90.0,90.0,120.0
1785291358.045981,90.0,90.0,90.0,90.0,120.0
1785291358.1084,90.0,90.0,90.0,90.0,120.0
1785291358.180811,90.0,90.0,90.0,90.0,120.0
1785291358.241921,90.0,90.0,90.0,90.0,120.0
1785291358.31292,90.0,90.0,90.0,90.0,120.0
1785291358.3738308,90.0,90.0,90.0,90.0,120.0
1785291358.445833,90.0,90.0,90.0,90.0,120.0
1785291358.505505,90.0,90.0,90.0,90.0,120.0
1785291358.574628,90.0,90.0,90.0,90.0,120.0
1785291358.643797,90.0,90.0,90.0,90.0,120.0
1785291358.709122,90.0,90.0,90.0,90.0,120.0
1785291358.776896,90.0,90.0,90.0,90.0,120.0
1785291358.842506,90.0,90.0,90.0,90.0,120.0
1785291358.909206,90.0,90.0,90.0,90.0,120.0
1785291358.977865,90.0,90.0,90.0,90.0,120.0
1785291359.0469031,90.0,90.0,90.0,90.0,120.0
1785291359.122748,90.0,90.0,90.0,90.0,120.0
1785291359.185201,81.0,72.5,90.9,90.0,120.0
1785291359.255477,74.0,59.4,84.3,90.0,120.0
1785291359.316869,70.0,49.5,80.3,90.0,120.0
1785291359.39441,67.6,42.1,77.8,90.0,120.0
1785291359.4893062,66.8,36.6,76.6,90.0,120.0
1785291359.550756,67.0,32.5,75.7,90.0,120.0
1785291359.639931,67.6,29.3,75.9,112.5,117.2
1785291359.725826,68.6,27.0,76.1,112.5,117.2
1785291359.8281732,69.8,25.3,76.5,112.5,117.2
1785291359.9219398,70.8,23.9,76.8,112.5,117.2
1785291359.983797,71.7,23.0,77.4,112.5,117.2
1785291360.051936,72.2,22.2,76.1,112.5,117.2
1785291360.119467,72.3,21.7,75.4,112.5,117.2
1785291360.187095,72.2,21.2,73.9,112.5,117.2
1785291360.2517838,71.6,20.9,72.4,112.5,117.2
1785291360.319958,71.0,20.7,70.5,112.5,117.2
1785291360.386729,70.4,20.5,66.6,112.5,117.2
1785291360.45194,69.7,20.4,62.0,112.5,117.2
1785291360.518486,69.2,20.3,57.1,112.5,117.2
1785291360.587373,68.6,20.2,50.8,112.5,117.2
1785291360.65043,67.0,20.2,42.5,112.5,117.2
1785291360.7227578,67.1,20.1,39.3,112.5,117.2
1785291360.783363,67.1,20.1,39.3,112.5,117.2
1785291360.852741,67.1,20.1,39.3,112.5,117.2
1785291360.916548,67.1,20.1,39.3,112.5,117.2
1785291360.990852,63.9,20.1,34.8,112.5,117.2
1785291361.093052,63.9,20.1,34.8,112.5,117.2
1785291361.210884,63.9,20.1,34.8,112.5,117.2
1785291361.293034,63.9,20.1,34.8,112.5,117.2
1785291361.394711,63.9,20.1,34.8,112.5,117.2
1785291361.494293,63.9,20.1,34.8,112.5,117.2
1785291361.598172,63.9,20.1,34.8,112.5,117.2
1785291361.693999,63.9,20.1,34.8,112.5,117.2
1785291361.794997,63.9,20.1,34.8,112.5,117.2
1785291361.908718,63.4,20.1,38.7,112.5,117.2
1785291361.9967098,63.4,20.1,38.7,112.5,117.2
1785291362.090745,63.4,20.1,38.7,112.5,117.2
1785291362.148981,90.0,90.0,90.0,90.0,117.2
1785291362.229165,90.0,90.0,90.0,90.0,117.2
1785291362.327341,90.0,90.0,90.0,90.0,117.2
1785291362.425021,90.0,90.0,90.0,90.0,117.2
1785291362.521971,90.0,90.0,90.0,90.0,117.2
1785291362.586038,90.0,90.0,90.0,90.0,117.2
1785291362.65314,90.0,90.0,90.0,90.0,117.2
1785291362.720918,90.0,90.0,90.0,90.0,117.2
1785291362.786379,90.0,90.0,90.0,90.0,117.2
1785291362.853708,90.0,90.0,90.0,90.0,117.2
1785291362.918808,90.0,90.0,90.0,90.0,117.2
1785291362.9881542,90.0,90.0,90.0,90.0,117.2
1785291363.053198,90.0,90.0,90.0,90.0,117.2
1785291363.118721,90.0,90.0,90.0,90.0,117.2
1785291363.188276,90.0,90.0,90.0,90.0,117.2
1785291363.251893,90.0,90.0,90.0,90.0,117.2
1785291363.323408,90.0,90.0,90.0,90.0,117.2
1785291363.385634,90.0,90.0,90.0,90.0,117.2
1785291363.456173,90.0,90.0,90.0,90.0,117.2
1785291363.519001,90.0,90.0,90.0,90.0,117.2
1785291363.5915651,90.0,90.0,90.0,90.0,117.2
1785291363.6862879,90.0,90.0,90.0,90.0,117.2
1785291363.754001,90.0,90.0,90.0,90.0,117.2
1785291363.821284,90.0,90.0,90.0,90.0,117.2
1785291363.888434,90.0,90.0,90.0,90.0,117.2
1785291363.952814,90.0,90.0,90.0,90.0,117.2
1785291364.023138,90.0,90.0,90.0,90.0,117.2
1785291364.0861871,90.0,90.0,90.0,90.0,117.2
1785291364.177011,90.0,90.0,90.0,112.5,119.8
1785291364.258522,90.0,90.0,90.0,129.4,121.9
1785291364.315698,90.0,90.0,90.0,142.0,123.2
1785291364.3887098,90.0,90.0,90.0,151.5,124.2
1785291364.453071,90.0,90.0,90.0,158.6,125.0
1785291364.524517,90.0,90.0,90.0,164.0,125.6
1785291364.5853171,90.0,90.0,90.0,168.0,126.3
1785291364.661547,90.0,90.0,90.0,171.0,126.9
1785291364.7617862,90.0,90.0,90.0,173.2,127.3
1785291364.857292,90.0,90.0,90.0,174.9,127.5
1785291364.918835,90.0,90.0,90.0,176.2,127.7
1785291364.993633,90.0,90.0,90.0,177.1,127.7
1785291365.0927172,90.0,90.0,90.0,177.9,127.9
1785291365.191746,90.0,90.0,90.0,178.4,128.1
1785291365.25037,90.0,90.0,90.0,178.8,128.2
1785291365.325444,90.0,90.0,90.0,179.1,128.2
1785291365.386663,90.0,90.0,90.0,179.3,128.2
1785291365.45927,90.0,90.0,90.0,179.5,128.2
1785291365.51664,90.0,90.0,90.0,179.6,128.2
1785291365.5903842,90.0,90.0,90.0,179.7,128.2
1785291365.653727,90.0,90.0,90.0,179.8,128.3
1785291365.722063,90.0,90.0,90.0,179.8,128.3
1785291365.789133,90.0,90.0,90.0,179.9,128.2
1785291365.854387,90.0,90.0,90.0,179.9,128.4
1785291365.926353,90.0,90.0,90.0,179.9,128.7
1785291365.984726,90.0,90.0,90.0,179.9,128.8
1785291366.0594602,90.0,90.0,90.0,180.0,128.9
1785291366.117835,90.0,90.0,90.0,180.0,128.7
1785291366.192607,90.0,90.0,90.0,180.0,128.5
1785291366.250908,90.0,90.0,90.0,180.0,128.5
1785291366.3247008,90.0,90.0,90.0,180.0,128.5
1785291366.386464,90.0,90.0,90.0,180.0,128.6
1785291366.4566112,90.0,90.0,90.0,180.0,128.5
1785291366.521826,90.0,90.0,90.0,180.0,128.4
1785291366.590307,90.0,90.0,90.0,180.0,128.3
1785291366.654411,90.0,90.0,90.0,180.0,128.3
1785291366.721416,90.0,90.0,90.0,180.0,128.2
1785291366.7891572,83.4,76.9,69.7,180.0,128.0
1785291366.85681,78.5,67.1,55.0,180.0,127.9
1785291366.9214249,74.8,59.6,45.9,180.0,127.9
1785291366.990705,72.4,53.9,40.6,180.0,127.9
1785291367.054501,71.0,49.6,39.3,180.0,128.1
1785291367.1245298,70.2,46.4,39.6,180.0,128.1
1785291367.18743,69.8,44.1,41.2,180.0,128.0
1785291367.2573178,69.5,42.3,42.4,180.0,127.9
1785291367.3219562,69.3,41.0,43.3,180.0,127.8
1785291367.391381,69.3,39.9,44.0,180.0,127.7
1785291367.45427,69.1,39.1,44.8,180.0,127.7
1785291367.523097,68.8,38.7,45.5,180.0,127.8
1785291367.5911539,68.5,38.5,45.9,180.0,127.6
1785291367.6548731,68.1,38.4,46.0,180.0,127.6
1785291367.72545,67.9,38.4,46.1,180.0,127.5
1785291367.788077,67.7,38.3,46.2,180.0,127.5
1785291367.857043,67.5,38.2,47.3,180.0,127.4
1785291367.9223082,67.4,38.1,47.8,180.0,127.4
1785291367.991758,67.4,38.0,48.3,180.0,127.4
1785291368.054593,67.4,38.0,48.6,180.0,127.4
1785291368.124491,67.5,38.0,48.9,180.0,127.4
1785291368.188261,67.7,38.0,49.5,180.0,127.4
1785291368.256735,68.0,38.2,51.1,180.0,127.4
1785291368.322516,68.2,38.8,53.2,180.0,127.3
1785291368.39101,68.3,39.8,55.5,180.0,127.3
1785291368.455356,68.5,41.1,58.3,180.0,127.2
1785291368.525423,68.3,42.6,61.3,180.0,127.2
1785291368.587902,68.2,44.0,64.6,180.0,127.1
1785291368.657065,68.1,45.2,68.6,180.0,127.1
1785291368.721484,68.2,46.1,71.5,180.0,127.1
1785291368.795548,68.2,46.6,74.0,180.0,127.0
1785291368.8967512,68.0,46.7,76.2,180.0,127.1
1785291368.9986749,67.9,46.6,77.9,180.0,127.2
1785291369.097619,68.1,46.5,79.1,180.0,127.3
1785291369.190611,68.4,46.3,79.6,180.0,127.3
1785291369.253016,68.6,46.2,80.4,180.0,127.2
1785291369.3309581,68.8,46.2,81.3,180.0,127.2
1785291369.4258308,68.9,46.2,82.0,180.0,127.2
1785291369.490974,68.9,46.1,82.6,180.0,127.2
1785291369.556184,68.8,46.0,83.1,180.0,127.2
1785291369.62521,68.7,46.0,83.7,180.0,127.2
1785291369.689742,68.8,45.9,84.0,180.0,127.2
1785291369.757788,68.7,45.9,84.3,180.0,127.1
1785291369.826105,68.7,45.9,85.0,180.0,127.2
1785291369.888556,68.7,45.9,85.5,180.0,127.2
1785291369.9581928,68.7,45.9,85.9,180.0,127.3
1785291370.023236,68.8,45.9,86.2,180.0,127.2
1785291370.091043,68.8,45.9,86.5,180.0,127.3
1785291370.158458,68.7,45.8,86.3,180.0,127.3
1785291370.2232141,68.7,45.7,86.2,180.0,127.3
1785291370.290406,68.5,45.6,85.7,180.0,127.3
1785291370.3585541,68.6,45.4,85.4,180.0,127.3
1785291370.423956,68.6,45.2,84.2,180.0,127.3
1785291370.489961,68.7,45.0,83.3,180.0,127.4
1785291370.557204,68.7,44.7,82.3,180.0,127.4
1785291370.625289,68.9,44.5,81.6,180.0,127.4
1785291370.689551,69.1,44.2,80.4,180.0,127.5
1785291370.7625651,69.4,43.9,79.1,180.0,127.5
1785291370.85988,69.7,43.6,77.1,180.0,127.5
1785291370.921243,70.3,43.3,75.4,180.0,127.6
1785291370.995998,71.0,43.2,73.7,180.0,127.5
1785291371.091481,71.6,43.0,71.7,180.0,127.6
1785291371.1567428,72.3,43.0,70.0,180.0,127.6
1785291371.2265222,72.8,43.0,68.6,180.0,127.6
1785291371.289192,73.0,43.0,67.7,180.0,127.6
1785291371.361163,73.4,43.1,66.5,180.0,127.6
1785291371.422645,73.5,43.1,65.7,180.0,127.7
1785291371.4952571,73.7,43.2,65.2,180.0,127.8
1785291371.5963268,74.0,43.3,64.2,180.0,127.9
1785291371.699671,73.8,43.4,63.5,180.0,128.0
1785291371.793538,73.9,43.5,62.6,180.0,128.1
1785291371.855291,73.8,43.5,61.6,180.0,128.0
1785291371.928562,73.9,43.5,60.1,180.0,128.0
1785291371.987782,73.9,43.3,59.3,180.0,127.9
1785291372.057039,73.9,43.2,57.9,180.0,127.9
1785291372.1248791,74.1,43.1,57.3,180.0,127.9
1785291372.193581,73.8,42.9,56.9,180.0,127.9
1785291372.256382,73.8,42.9,57.3,180.0,127.9
1785291372.326476,73.5,42.9,57.8,180.0,127.9
1785291372.391189,73.3,42.8,58.6,180.0,127.9
1785291372.458494,73.5,42.9,59.6,180.0,128.0
1785291372.524776,74.0,42.8,59.5,180.0,127.9
1785291372.59146,74.8,42.8,60.3,180.0,127.9
1785291372.659133,75.5,42.9,61.9,180.0,128.0
1785291372.723549,76.7,42.9,63.0,180.0,128.0
1785291372.7922509,77.6,42.9,63.8,180.0,127.9
1785291372.85784,78.8,42.8,64.3,180.0,127.8
1785291372.924608,79.1,42.7,64.6,180.0,127.8
1785291372.993354,78.5,42.6,65.5,180.0,127.8
1785291373.056857,76.7,42.6,67.7,180.0,127.7
1785291373.126244,74.7,42.6,69.1,180.0,127.7
1785291373.1932669,72.6,42.5,71.0,180.0,127.8
1785291373.2562711,71.2,42.4,71.9,180.0,127.8
1785291373.3263428,70.6,42.3,72.8,180.0,128.0
1785291373.390213,71.3,42.3,74.2,180.0,127.9
1785291373.4588292,72.8,42.4,75.0,180.0,127.8
1785291373.5243819,74.8,42.3,76.6,180.0,127.7
1785291373.590716,77.0,42.5,79.0,180.0,127.6
1785291373.6579368,79.2,42.7,81.7,180.0,127.5
1785291373.7258492,81.5,42.7,83.5,180.0,127.4
1785291373.7904599,83.9,42.9,85.9,180.0,127.4
1785291373.859515,85.9,43.0,87.6,180.0,127.5
1785291373.92381,87.6,43.0,88.6,180.0,127.5
1785291373.992788,88.9,43.0,88.7,180.0,127.5
1785291374.0571148,89.9,42.9,88.7,180.0,127.7
1785291374.1261718,90.4,42.4,88.5,180.0,127.7
1785291374.190986,90.4,42.1,89.6,180.0,127.8
1785291374.2593112,89.9,41.7,89.7,180.0,127.9
1785291374.325962,89.2,41.6,90.3,180.0,128.0
1785291374.394668,88.3,41.5,91.1,180.0,128.0
1785291374.457431,87.4,41.5,91.8,180.0,128.1
1785291374.527502,86.7,41.4,92.2,180.0,128.1
1785291374.590739,86.1,41.4,92.3,180.0,128.1
1785291374.660182,85.7,41.4,92.4,180.0,128.0
1785291374.724528,85.3,41.4,92.6,180.0,128.0
1785291374.796027,85.0,41.4,93.0,180.0,127.9
1785291374.856477,84.9,41.5,93.6,180.0,127.8
1785291374.927028,84.8,41.5,94.1,180.0,127.7
1785291374.993451,84.7,41.6,94.2,180.0,127.6
1785291375.05637,84.6,41.5,93.9,180.0,127.6
1785291375.126327,84.6,41.5,93.4,180.0,127.7
1785291375.192083,84.3,41.5,93.0,180.0,127.7
1785291375.2601311,84.1,41.5,92.4,180.0,127.7
1785291375.3258948,83.9,41.5,91.9,180.0,127.7
1785291375.3941891,83.7,41.5,91.7,180.0,127.8
1785291375.4589388,83.5,41.5,91.8,180.0,127.8
1785291375.5265741,83.3,41.6,91.5,180.0,127.7
1785291375.594815,83.1,41.7,91.2,180.0,127.8
1785291375.657876,82.8,42.1,91.2,180.0,127.8
1785291375.726727,82.4,42.8,91.4,180.0,127.8
1785291375.794496,82.2,43.9,91.8,180.0,127.7
1785291375.8588958,81.9,45.1,92.1,180.0,127.6
1785291375.9246762,81.6,46.3,91.7,180.0,127.6
1785291375.9946182,81.2,47.7,91.6,180.0,127.6
1785291376.0606132,80.9,49.2,91.6,180.0,127.8
1785291376.1253078,80.6,50.7,90.9,180.0,127.8
1785291376.194929,80.3,52.6,90.1,180.0,127.8
1785291376.258424,80.1,54.6,88.9,180.0,127.7
1785291376.327685,79.8,56.7,88.2,180.0,127.6
1785291376.393613,79.4,58.7,87.9,180.0,127.6
1785291376.4587379,78.9,60.6,88.1,180.0,127.6
1785291376.52646,78.3,62.2,88.3,180.0,127.7
1785291376.5952299,77.7,63.3,88.2,180.0,127.6
1785291376.660664,77.1,64.1,88.0,180.0,127.5
1785291376.721645,76.6,64.5,88.0,180.0,127.5
1785291376.796176,76.2,64.5,88.1,180.0,127.4
1785291376.8593512,75.7,64.2,88.1,180.0,127.4
1785291376.926796,75.5,63.6,87.9,180.0,127.5
1785291376.993163,75.3,62.8,87.4,180.0,127.6
1785291377.060582,75.2,62.0,88.1,180.0,127.6
1785291377.125965,75.0,60.9,88.3,180.0,127.5
1785291377.1973069,74.9,59.7,89.2,180.0,127.6
1785291377.257215,74.8,58.5,89.2,180.0,127.6
1785291377.328963,75.0,57.4,88.8,180.0,127.5
1785291377.394701,75.3,56.6,88.8,180.0,127.5
1785291377.4595158,76.1,56.0,89.0,180.0,127.4
1785291377.527173,77.2,55.4,88.9,180.0,127.4
1785291377.593921,78.9,54.9,88.9,180.0,127.4
1785291377.659712,81.4,54.5,88.0,180.0,127.3
1785291377.726877,84.8,54.2,86.7,180.0,127.3
1785291377.796045,88.8,53.7,84.6,180.0,127.3
1785291377.859585,93.0,53.2,82.5,180.0,127.3
1785291377.9278579,97.2,52.7,80.4,180.0,127.3
1785291377.994362,101.1,52.4,79.2,180.0,127.3
1785291378.060674,104.8,52.1,78.5,180.0,127.3
1785291378.130058,107.9,51.7,78.4,180.0,127.3
1785291378.1946518,109.5,51.4,78.2,180.0,127.3
1785291378.261246,109.0,51.3,78.4,180.0,127.4
1785291378.328251,107.4,51.6,79.2,180.0,127.5
1785291378.395838,105.5,52.0,79.5,180.0,127.5
1785291378.4607081,104.0,52.6,80.2,180.0,127.8
1785291378.527452,103.5,52.9,80.7,180.0,127.9
1785291378.597037,103.9,52.9,80.5,180.0,128.1
1785291378.659034,104.9,52.7,80.1,180.0,128.1
1785291378.7314491,105.1,52.4,80.2,180.0,128.0
1785291378.793083,104.6,52.1,80.5,180.0,128.0
1785291378.864516,104.0,51.9,80.7,180.0,127.9
1785291378.925143,104.0,51.8,81.2,180.0,127.9
1785291378.996877,104.7,51.6,81.0,180.0,127.9
1785291379.060768,106.3,51.4,80.5,180.0,127.9
1785291379.129236,108.4,51.1,80.0,180.0,127.8
1785291379.194089,110.6,50.9,79.8,180.0,127.8
1785291379.260606,112.8,50.8,79.4,180.0,127.8
1785291379.3281221,114.8,50.6,79.1,180.0,127.9
1785291379.396422,116.8,50.4,78.8,180.0,127.9
1785291379.460232,118.8,50.2,78.5,180.0,128.0
1785291379.528878,120.7,50.1,78.3,180.0,128.1
1785291379.5945878,122.5,49.9,77.5,180.0,128.2
1785291379.660562,123.9,49.7,76.9,180.0,128.2
1785291379.7295082,125.0,49.4,76.3,180.0,128.2
1785291379.7958322,125.3,49.2,76.0,180.0,128.2
1785291379.861614,125.0,49.0,76.2,180.0,128.3
1785291379.9282718,124.1,48.8,76.3,180.0,128.3
1785291379.99756,123.0,48.6,76.4,180.0,128.2
1785291380.0598211,121.8,48.4,76.9,180.0,128.3
1785291380.131862,120.1,48.0,76.9,180.0,128.4
1785291380.193134,117.2,47.9,78.3,180.0,128.3
1785291380.263243,113.9,47.7,79.0,180.0,128.3
1785291380.328007,110.5,47.5,79.7,180.0,128.3
1785291380.396405,107.7,47.5,80.0,180.0,128.3
1785291380.461658,105.5,47.6,80.6,180.0,128.2
1785291380.527329,103.7,47.7,81.4,180.0,128.1
1785291380.599096,102.2,47.9,81.7,180.0,128.0
1785291380.6598458,101.2,48.1,82.1,180.0,128.0
1785291380.730156,99.8,48.4,82.8,180.0,127.9
1785291380.795512,98.3,48.7,83.5,180.0,127.8
1785291380.86191,96.9,49.0,83.9,180.0,127.8
1785291380.9302201,95.7,49.3,84.0,180.0,127.7
1785291380.9966972,94.6,49.7,84.1,180.0,127.7
1785291381.0616698,94.0,50.2,84.1,180.0,127.6
1785291381.128567,93.7,50.7,83.5,180.0,127.5
1785291381.201442,93.2,51.3,83.0,180.0,127.5
1785291381.304049,92.1,51.7,82.3,180.0,127.5
1785291381.404742,90.0,52.0,82.6,180.0,127.5
1785291381.503299,87.3,52.2,82.9,180.0,127.5
1785291381.604121,84.8,52.5,82.7,180.0,127.4
1785291381.6955981,82.6,52.8,83.2,180.0,127.4
1785291381.7588701,80.9,53.1,83.6,180.0,127.3
1785291381.833112,79.4,53.3,83.6,180.0,127.3
1785291381.893041,78.2,53.5,83.7,180.0,127.2
1785291381.963905,77.3,53.7,84.0,180.0,127.2
1785291382.026709,76.5,53.8,84.1,180.0,127.1
1785291382.1003299,76.0,53.9,84.2,180.0,127.0
1785291382.2060769,75.8,54.0,84.3,180.0,127.1
1785291382.300312,75.8,54.0,83.9,180.0,127.1
1785291382.359721,75.7,54.0,83.8,180.0,127.0
1785291382.433562,75.6,54.0,83.7,180.0,127.0
1785291382.4928482,75.4,53.9,83.5,180.0,127.0
1785291382.564994,75.3,53.8,83.3,180.0,127.0
1785291382.629766,75.2,53.7,83.1,180.0,127.0
1785291382.697152,75.2,53.6,83.2,180.0,127.0
1785291382.763804,75.4,53.6,83.3,180.0,127.0
1785291382.829447,75.8,53.6,83.4,180.0,127.0
1785291382.8965409,76.3,53.8,83.2,180.0,126.9
1785291382.963836,76.9,54.1,83.0,180.0,126.9
1785291383.032948,77.6,54.5,82.9,180.0,126.9
1785291383.094272,78.2,55.0,82.6,180.0,127.0
1785291383.162427,79.0,55.6,82.7,180.0,127.0
1785291383.236248,80.1,56.2,82.7,180.0,127.0
1785291383.336638,81.3,56.9,82.5,180.0,127.0
1785291383.434983,82.8,57.5,82.4,180.0,127.1
1785291383.530377,84.3,58.1,82.1,180.0,127.0
1785291383.596239,85.4,58.4,81.8,180.0,127.0
1785291383.664625,86.3,58.7,81.6,180.0,127.0
1785291383.72806,86.8,58.9,81.4,180.0,127.0
1785291383.7954938,87.2,59.0,81.3,180.0,126.9
1785291383.8643572,87.5,59.1,81.3,180.0,126.9
1785291383.9296262,87.6,59.1,81.5,180.0,126.8
1785291383.99844,87.6,59.0,81.7,180.0,126.9
1785291384.063205,87.3,58.6,81.2,180.0,126.9
1785291384.128835,87.0,57.9,80.6,180.0,126.8
1785291384.195742,86.7,57.0,79.8,180.0,126.7
1785291384.266866,86.3,56.1,79.5,180.0,126.7
1785291384.3270872,85.9,55.3,79.8,180.0,126.7
1785291384.403373,85.4,54.5,80.1,180.0,126.7
1785291384.5002959,84.9,53.8,80.1,180.0,126.7
1785291384.564287,84.7,53.2,80.0,180.0,126.7
1785291384.632919,84.6,52.8,79.8,180.0,126.7
1785291384.694892,84.4,52.4,79.6,180.0,126.7
1785291384.7687821,84.3,52.1,79.3,180.0,126.8
1785291384.8308322,84.0,51.7,79.5,180.0,126.8
1785291384.898974,83.6,51.5,79.5,180.0,126.8
1785291384.964776,83.3,51.2,79.2,180.0,126.8
1785291385.033579,83.1,51.0,79.2,180.0,126.8
1785291385.096162,83.0,50.8,79.5,180.0,126.8
1785291385.169416,82.9,50.6,79.9,180.0,126.9
1785291385.2275782,82.9,50.5,80.1,180.0,127.0
1785291385.299341,82.8,50.3,80.2,180.0,126.9
1785291385.365889,82.9,50.2,80.2,180.0,126.8
1785291385.431054,83.0,50.1,80.3,180.0,126.8
1785291385.497644,83.2,50.0,80.8,180.0,126.7
1785291385.566444,83.4,49.9,81.0,180.0,126.7
1785291385.631527,83.7,49.8,80.8,180.0,126.7
1785291385.697747,84.1,49.9,80.5,180.0,126.7
1785291385.765595,84.4,50.0,80.1,180.0,126.7
1785291385.833846,84.8,50.1,79.5,180.0,126.8
1785291385.8954828,85.0,50.2,79.2,180.0,126.8
1785291385.969088,85.2,50.3,78.9,180.0,126.8
1785291386.028832,85.3,50.3,78.7,180.0,126.8
1785291386.103178,85.4,50.3,78.7,180.0,126.9
1785291386.2080672,85.5,50.4,78.7,180.0,126.8
1785291386.301426,85.6,50.5,78.6,180.0,126.9
1785291386.362043,85.7,50.5,78.4,180.0,126.9
1785291386.436227,85.6,50.6,78.5,180.0,126.9
1785291386.533323,85.5,50.7,78.7,180.0,126.8
1785291386.5986402,85.5,50.8,78.8,180.0,126.9
1785291386.663924,85.4,50.8,78.7,180.0,126.9
1785291386.735978,85.2,50.9,78.7,180.0,126.9
1785291386.796654,85.2,50.9,78.6,180.0,126.9
1785291386.8640552,85.1,50.9,78.7,180.0,126.8
1785291386.937259,84.9,51.0,78.7,180.0,126.8
1785291386.994781,84.9,51.0,78.6,180.0,126.8
1785291387.065988,84.8,51.0,78.6,180.0,126.8
1785291387.131802,84.8,51.0,78.6,180.0,126.8
1785291387.203431,84.8,50.9,78.6,180.0,126.7
1785291387.30163,84.7,50.8,79.1,180.0,126.7
1785291387.364108,84.4,50.6,79.7,180.0,126.8
1785291387.437527,84.1,50.2,80.2,180.0,126.7
1785291387.536139,83.8,49.8,80.6,180.0,126.7
1785291387.596755,83.7,49.3,80.9,180.0,126.7
1785291387.66532,84.0,48.9,81.2,180.0,126.8
1785291387.7331688,84.3,48.6,81.6,180.0,126.8
1785291387.800574,84.6,48.3,81.7,180.0,126.8
1785291387.86557,84.8,48.0,81.7,180.0,126.8
1785291387.935773,85.0,47.7,81.8,180.0,126.7
1785291387.996895,85.2,47.4,81.7,180.0,126.7
