timestamp,base,shoulder,elbow,wrist_updown,claw
1785289821.1186922,90.0,90.0,90.0,90.0,120.0
1785289821.182554,90.0,90.0,90.0,90.0,120.0
1785289821.253402,90.0,90.0,90.0,90.0,120.0
1785289821.318593,90.0,90.0,90.0,90.0,120.0
1785289821.382783,90.0,90.0,90.0,90.0,120.0
1785289821.452544,90.0,90.0,90.0,90.0,120.0
1785289821.518955,90.0,90.0,90.0,90.0,120.0
1785289821.582515,90.0,90.0,90.0,90.0,120.0
1785289821.653787,90.0,90.0,90.0,90.0,120.0
1785289821.719788,90.0,90.0,90.0,90.0,120.0
1785289821.783347,90.0,90.0,90.0,90.0,120.0
1785289821.853508,90.0,90.0,90.0,90.0,120.0
1785289821.918873,90.0,90.0,90.0,90.0,120.0
1785289821.986518,90.0,90.0,90.0,90.0,120.0
1785289822.053403,90.0,90.0,90.0,90.0,120.0
1785289822.116809,90.0,90.0,90.0,90.0,120.0
1785289822.186924,90.0,90.0,90.0,90.0,120.0
1785289822.2532532,90.0,90.0,90.0,90.0,120.0
1785289822.3167129,90.0,90.0,90.0,90.0,120.0
1785289822.37204,90.0,90.0,90.0,90.0,120.0
1785289822.452797,90.0,90.0,90.0,90.0,120.0
1785289822.520726,90.0,90.0,90.0,90.0,120.0
1785289822.5869389,90.0,90.0,90.0,90.0,120.0
1785289822.650451,90.0,90.0,90.0,90.0,120.0
1785289822.719247,90.0,90.0,90.0,90.0,120.0
1785289822.7823958,90.0,90.0,90.0,90.0,120.0
1785289822.849051,90.0,90.0,90.0,90.0,120.0
1785289822.9166842,90.0,90.0,90.0,90.0,120.0
1785289822.9826229,90.0,90.0,90.0,90.0,120.0
1785289823.050553,90.0,90.0,90.0,90.0,120.0
1785289823.119714,90.0,90.0,90.0,90.0,120.0
1785289823.184014,90.0,90.0,90.0,90.0,120.0
1785289823.2495759,90.0,90.0,90.0,90.0,120.0
1785289823.320396,90.0,90.0,90.0,90.0,120.0
1785289823.386501,90.0,90.0,90.0,90.0,120.0
1785289823.4500859,90.0,90.0,90.0,90.0,120.0
1785289823.520202,90.0,90.0,90.0,90.0,120.0
1785289823.5873249,90.0,90.0,90.0,90.0,120.0
1785289823.6506429,90.0,90.0,90.0,90.0,120.0
1785289823.716335,90.0,90.0,90.0,90.0,120.0
1785289823.781909,90.0,90.0,90.0,90.0,120.0
1785289823.8545191,90.0,90.0,90.0,90.0,120.0
1785289823.920904,90.0,90.0,90.0,90.0,120.0
1785289823.9840078,90.0,90.0,90.0,90.0,120.0
1785289824.051122,90.0,90.0,90.0,90.0,120.0
1785289824.11803,90.0,90.0,90.0,90.0,120.0
1785289824.186898,90.0,90.0,90.0,90.0,120.0
1785289824.255477,90.0,90.0,90.0,90.0,120.0
1785289824.320826,90.0,90.0,90.0,90.0,120.0
1785289824.383407,90.0,90.0,90.0,90.0,120.0
1785289824.4544299,90.0,90.0,90.0,90.0,120.0
1785289824.521317,90.0,90.0,90.0,90.0,120.0
1785289824.582936,90.0,90.0,90.0,90.0,120.0
1785289824.653724,90.0,90.0,90.0,90.0,120.0
1785289824.720833,90.0,90.0,90.0,90.0,120.0
1785289824.8006852,90.0,90.0,90.0,90.0,120.0
1785289824.889676,90.0,90.0,90.0,90.0,120.0
1785289824.950667,90.0,90.0,90.0,90.0,120.0
1785289825.037357,90.0,90.0,90.0,90.0,120.0
1785289825.13201,90.0,90.0,90.0,90.0,120.0
1785289825.230041,90.0,90.0,90.0,90.0,120.0
1785289825.28033,90.0,90.0,90.0,90.0,120.0
1785289825.3659708,90.0,90.0,90.0,90.0,120.0
1785289825.462412,90.0,90.0,90.0,90.0,120.0
1785289825.528448,90.0,90.0,90.0,90.0,120.0
1785289825.577815,90.0,90.0,90.0,90.0,120.0
1785289825.644507,90.0,90.0,90.0,90.0,120.0
1785289825.737205,90.0,90.0,90.0,90.0,120.0
1785289825.833531,90.0,90.0,90.0,90.0,120.0
1785289825.933428,90.0,90.0,90.0,90.0,120.0
1785289826.0298061,90.0,90.0,90.0,90.0,120.0
1785289826.094908,90.0,90.0,90.0,90.0,120.0
1785289826.161032,90.0,90.0,90.0,90.0,120.0
1785289826.227882,90.0,90.0,90.0,90.0,120.0
1785289826.2972941,90.0,90.0,90.0,90.0,120.0
1785289826.358381,90.0,90.0,90.0,90.0,120.0
1785289826.433931,90.0,90.0,90.0,90.0,120.0
1785289826.517376,90.0,90.0,90.0,90.0,120.0
1785289826.5846038,90.0,90.0,90.0,90.0,120.0
1785289826.655591,90.0,90.0,90.0,90.0,120.0
1785289826.738581,90.0,90.0,90.0,90.0,120.0
1785289826.819277,90.0,90.0,90.0,90.0,120.0
1785289826.891426,90.0,90.0,90.0,90.0,120.0
1785289826.952558,90.0,90.0,90.0,90.0,120.0
1785289827.034803,90.0,90.0,90.0,90.0,120.0
1785289827.1188521,90.0,90.0,90.0,90.0,120.0
1785289827.201421,90.0,90.0,90.0,90.0,120.0
1785289827.283427,90.0,90.0,90.0,90.0,120.0
1785289827.3553321,90.0,90.0,90.0,90.0,120.0
1785289827.418793,90.0,90.0,90.0,90.0,120.0
1785289827.487898,90.0,90.0,90.0,90.0,120.0
1785289827.5580292,90.0,90.0,90.0,90.0,120.0
1785289827.6239738,90.0,90.0,90.0,90.0,120.0
1785289827.7036722,90.0,90.0,90.0,90.0,120.0
1785289827.77927,90.0,90.0,90.0,90.0,120.0
1785289827.852297,90.0,90.0,90.0,90.0,120.0
1785289827.938263,90.0,90.0,90.0,90.0,120.0
1785289828.0281348,90.0,90.0,90.0,90.0,120.0
1785289828.098264,90.0,90.0,90.0,90.0,120.0
1785289828.1596339,90.0,90.0,90.0,90.0,120.0
1785289828.2196429,90.0,90.0,90.0,90.0,120.0
1785289828.2881322,90.0,90.0,90.0,90.0,120.0
1785289828.36857,90.0,90.0,90.0,90.0,120.0
1785289828.448617,90.0,90.0,90.0,90.0,120.0
1785289828.5184178,90.0,90.0,90.0,90.0,120.0
1785289828.585968,90.0,90.0,90.0,90.0,120.0
1785289828.6481159,90.0,90.0,90.0,90.0,120.0
1785289828.71956,90.0,90.0,90.0,90.0,120.0
1785289828.78617,90.0,90.0,90.0,90.0,120.0
1785289828.853343,90.0,90.0,90.0,90.0,120.0
1785289828.918017,90.0,90.0,90.0,90.0,120.0
1785289828.9846349,90.0,90.0,90.0,90.0,120.0
1785289829.057573,90.0,90.0,90.0,90.0,120.0
1785289829.116721,90.0,90.0,90.0,90.0,120.0
1785289829.1863859,90.0,90.0,90.0,90.0,120.0
1785289829.253824,90.0,90.0,90.0,90.0,120.0
1785289829.320576,90.0,90.0,90.0,90.0,120.0
1785289829.3857548,90.0,90.0,90.0,90.0,120.0
1785289829.449455,90.0,90.0,90.0,90.0,120.0
1785289829.5185668,90.0,90.0,90.0,90.0,120.0
1785289829.586886,90.0,90.0,90.0,90.0,120.0
1785289829.648,90.0,90.0,90.0,90.0,120.0
1785289829.718851,90.0,90.0,90.0,90.0,120.0
1785289829.789491,90.0,90.0,90.0,90.0,120.0
1785289829.848626,90.0,90.0,90.0,90.0,120.0
1785289829.918753,90.0,90.0,90.0,90.0,120.0
1785289829.986738,90.0,90.0,90.0,90.0,120.0
1785289830.057992,90.0,90.0,90.0,90.0,120.0
1785289830.1182048,90.0,90.0,90.0,90.0,120.0
1785289830.187077,90.0,90.0,90.0,90.0,120.0
1785289830.2527869,90.0,90.0,90.0,90.0,120.0
1785289830.323515,90.0,90.0,90.0,90.0,120.0
1785289830.3910542,90.0,90.0,90.0,90.0,120.0
1785289830.450402,90.0,90.0,90.0,90.0,120.0
1785289830.51968,90.0,90.0,90.0,90.0,120.0
1785289830.583487,90.0,90.0,90.0,90.0,120.0
1785289830.652578,90.0,90.0,90.0,90.0,120.0
1785289830.7175412,90.0,90.0,90.0,90.0,120.0
1785289830.783328,90.0,90.0,90.0,90.0,120.0
1785289830.854327,90.0,90.0,90.0,90.0,120.0
1785289830.924736,90.0,90.0,90.0,90.0,120.0
1785289830.9852428,90.0,90.0,90.0,90.0,120.0
1785289831.0542889,90.0,90.0,90.0,90.0,120.0
1785289831.1193569,90.0,90.0,90.0,90.0,120.0
1785289831.183321,90.0,90.0,90.0,90.0,120.0
1785289831.2534342,90.0,90.0,90.0,90.0,120.0
1785289831.320016,90.0,90.0,90.0,90.0,120.0
1785289831.382805,90.0,90.0,90.0,90.0,120.0
1785289831.449873,90.0,90.0,90.0,90.0,120.0
1785289831.524597,90.0,90.0,90.0,90.0,120.0
1785289831.585505,90.0,90.0,90.0,90.0,120.0
1785289831.650788,90.0,90.0,90.0,90.0,120.0
1785289831.7241092,90.0,90.0,90.0,90.0,120.0
1785289831.788227,90.0,90.0,90.0,90.0,120.0
1785289831.8587751,90.0,90.0,90.0,90.0,120.0
1785289831.918714,90.0,90.0,90.0,90.0,120.0
1785289831.984732,90.0,90.0,90.0,90.0,120.0
1785289832.05136,90.0,90.0,90.0,90.0,120.0
1785289832.120866,90.0,90.0,90.0,90.0,120.0
1785289832.18432,90.0,90.0,90.0,90.0,120.0
1785289832.2512739,90.0,90.0,90.0,90.0,120.0
1785289832.320687,90.0,90.0,90.0,90.0,120.0
1785289832.383744,90.0,90.0,90.0,90.0,120.0
1785289832.4591382,90.0,90.0,90.0,90.0,120.0
1785289832.518909,90.0,90.0,90.0,90.0,120.0
1785289832.583935,90.0,90.0,90.0,90.0,120.0
1785289832.651359,90.0,90.0,90.0,90.0,120.0
1785289832.719625,90.0,90.0,90.0,90.0,120.0
1785289832.79143,90.0,90.0,90.0,90.0,120.0
1785289832.853298,90.0,90.0,90.0,90.0,120.0
1785289832.9202712,90.0,90.0,90.0,90.0,120.0
1785289832.988259,90.0,90.0,90.0,90.0,120.0
1785289833.058916,90.0,90.0,90.0,90.0,120.0
1785289833.1171541,90.0,90.0,90.0,90.0,120.0
1785289833.1842911,90.0,90.0,90.0,90.0,120.0
1785289833.251573,90.0,90.0,90.0,90.0,120.0
1785289833.32527,90.0,90.0,90.0,90.0,120.0
1785289833.3854542,90.0,90.0,90.0,90.0,120.0
1785289833.452634,90.0,90.0,90.0,90.0,120.0
1785289833.5198588,90.0,90.0,90.0,90.0,120.0
1785289833.585014,90.0,90.0,90.0,90.0,120.0
1785289833.6533592,90.0,90.0,90.0,90.0,120.0
1785289833.719878,90.0,90.0,90.0,90.0,120.0
1785289833.784707,90.0,90.0,90.0,90.0,120.0
1785289833.851907,90.0,90.0,90.0,90.0,120.0
1785289833.921247,90.0,90.0,90.0,90.0,120.0
1785289833.985088,90.0,90.0,90.0,90.0,120.0
1785289834.054843,90.0,90.0,90.0,90.0,120.0
1785289834.119197,90.0,90.0,90.0,90.0,120.0
1785289834.185193,90.0,90.0,90.0,90.0,120.0
1785289834.259647,90.0,90.0,90.0,90.0,120.0
1785289834.3197289,90.0,90.0,90.0,90.0,120.0
1785289834.391762,90.0,90.0,90.0,90.0,120.0
1785289834.451642,90.0,90.0,90.0,90.0,120.0
1785289834.521142,90.0,90.0,90.0,90.0,120.0
1785289834.588445,90.0,90.0,90.0,90.0,120.0
1785289834.652155,90.0,90.0,90.0,90.0,120.0
1785289834.722358,90.0,90.0,90.0,90.0,120.0
1785289834.792066,90.0,90.0,90.0,90.0,120.0
1785289834.856498,90.0,90.0,90.0,90.0,120.0
1785289834.9263601,90.0,90.0,90.0,90.0,120.0
1785289834.986149,90.0,90.0,90.0,90.0,120.0
1785289835.056662,90.0,90.0,90.0,90.0,120.0
1785289835.126487,90.0,90.0,90.0,90.0,120.0
1785289835.186487,90.0,90.0,90.0,90.0,120.0
1785289835.253588,90.0,90.0,90.0,90.0,120.0
1785289835.325621,90.0,90.0,90.0,90.0,120.0
1785289835.3851478,90.0,90.0,90.0,90.0,120.0
1785289835.455152,90.0,90.0,90.0,90.0,120.0
1785289835.52618,90.0,90.0,90.0,90.0,120.0
1785289835.585574,90.0,90.0,90.0,90.0,120.0
1785289835.6528482,90.0,90.0,90.0,90.0,120.0
1785289835.7224052,90.0,90.0,90.0,90.0,120.0
1785289835.802169,90.0,90.0,90.0,90.0,120.0
1785289835.887181,90.0,90.0,90.0,90.0,120.0
1785289835.951673,90.0,90.0,90.0,90.0,120.0
1785289836.0267441,90.0,90.0,90.0,90.0,120.0
1785289836.105532,90.0,90.0,90.0,90.0,120.0
1785289836.1845372,90.0,90.0,90.0,90.0,120.0
1785289836.252921,90.0,90.0,90.0,90.0,120.0
1785289836.3175838,90.0,90.0,90.0,90.0,120.0
1785289836.389687,90.0,90.0,90.0,90.0,120.0
1785289836.454103,90.0,90.0,90.0,90.0,120.0
1785289836.520041,90.0,90.0,90.0,90.0,120.0
1785289836.587858,90.0,90.0,90.0,90.0,120.0
1785289836.660373,90.0,90.0,90.0,90.0,120.0
1785289836.719289,90.0,90.0,90.0,90.0,120.0
1785289836.793698,90.0,90.0,90.0,90.0,120.0
1785289836.8525581,90.0,90.0,90.0,90.0,120.0
1785289836.9179788,90.0,90.0,90.0,90.0,120.0
1785289836.989302,90.0,90.0,90.0,90.0,120.0
1785289837.055993,90.0,90.0,90.0,90.0,120.0
1785289837.1235578,90.0,90.0,90.0,90.0,120.0
1785289837.191062,90.0,90.0,90.0,90.0,120.0
1785289837.2574122,90.0,90.0,90.0,90.0,120.0
1785289837.318033,90.0,90.0,90.0,90.0,120.0
1785289837.38911,90.0,90.0,90.0,90.0,120.0
1785289837.456534,90.0,90.0,90.0,90.0,120.0
1785289837.518243,90.0,90.0,90.0,90.0,120.0
1785289837.587301,90.0,90.0,90.0,90.0,120.0
1785289837.6567008,90.0,90.0,90.0,90.0,120.0
1785289837.7191732,90.0,90.0,90.0,90.0,120.0
1785289837.7944,90.0,90.0,90.0,90.0,120.0
1785289837.8511539,90.0,90.0,90.0,90.0,120.0
1785289837.928422,90.0,90.0,90.0,90.0,120.0
1785289837.985861,90.0,90.0,90.0,90.0,120.0
1785289838.057627,90.0,90.0,90.0,90.0,120.0
1785289838.1237912,90.0,90.0,90.0,90.0,120.0
1785289838.18901,90.0,90.0,90.0,90.0,120.0
1785289838.256806,90.0,90.0,90.0,90.0,120.0
1785289838.324712,90.0,90.0,90.0,90.0,120.0
1785289838.386566,90.0,90.0,90.0,90.0,120.0
1785289838.4555242,90.0,90.0,90.0,90.0,120.0
1785289838.518262,90.0,90.0,90.0,90.0,120.0
1785289838.58603,90.0,90.0,90.0,90.0,120.0
1785289838.6539478,90.0,90.0,90.0,90.0,120.0
1785289838.719123,90.0,90.0,90.0,90.0,120.0
1785289838.78748,90.0,90.0,90.0,90.0,120.0
1785289838.850602,90.0,90.0,90.0,90.0,120.0
1785289838.919376,90.0,90.0,90.0,90.0,120.0
1785289838.9883,90.0,90.0,90.0,90.0,120.0
1785289839.0533671,90.0,90.0,90.0,90.0,120.0
1785289839.125289,90.0,90.0,90.0,90.0,120.0
1785289839.184237,90.0,90.0,90.0,90.0,120.0
1785289839.258191,90.0,90.0,90.0,90.0,120.0
1785289839.325415,90.0,90.0,90.0,90.0,120.0
1785289839.387882,90.0,90.0,90.0,90.0,120.0
1785289839.451863,90.0,90.0,90.0,90.0,120.0
1785289839.5198662,90.0,90.0,90.0,90.0,120.0
1785289839.5893729,90.0,90.0,90.0,90.0,120.0
1785289839.6552022,90.0,90.0,90.0,90.0,120.0
1785289839.719806,90.0,90.0,90.0,90.0,120.0
1785289839.790215,90.0,90.0,90.0,90.0,120.0
1785289839.857607,90.0,90.0,90.0,90.0,120.0
1785289839.928001,90.0,90.0,90.0,90.0,120.0
1785289839.988012,90.0,90.0,90.0,90.0,120.0
1785289840.062034,90.0,90.0,90.0,90.0,120.0
1785289840.121828,90.0,90.0,90.0,90.0,120.0
1785289840.185487,90.0,90.0,90.0,90.0,120.0
1785289840.251677,90.0,90.0,90.0,90.0,120.0
1785289840.329088,90.0,90.0,90.0,90.0,120.0
1785289840.387299,90.0,90.0,90.0,90.0,120.0
1785289840.457047,90.0,90.0,90.0,90.0,120.0
1785289840.5207832,90.0,90.0,90.0,90.0,120.0
1785289840.584851,90.0,90.0,90.0,90.0,120.0
1785289840.65261,90.0,90.0,90.0,90.0,120.0
1785289840.7609758,90.0,90.0,90.0,90.0,120.0
1785289840.8343182,79.5,77.7,68.0,90.0,120.0
1785289840.917959,79.5,77.7,68.0,90.0,120.0
1785289841.0170848,79.5,77.7,68.0,90.0,120.0
1785289841.125291,79.5,77.7,68.0,90.0,120.0
1785289841.201192,79.5,77.7,68.0,90.0,120.0
1785289841.2680252,79.5,77.7,68.0,90.0,120.0
1785289841.33412,79.5,77.7,68.0,90.0,120.0
1785289841.400943,79.5,77.7,68.0,90.0,120.0
1785289841.467157,79.5,77.7,68.0,90.0,120.0
1785289841.536952,79.5,77.7,68.0,90.0,120.0
1785289841.599725,79.5,77.7,68.0,90.0,120.0
1785289841.667616,79.5,77.7,68.0,90.0,120.0
1785289841.7371469,79.5,77.7,68.0,90.0,120.0
1785289841.799335,74.6,73.7,64.9,90.0,120.0
1785289841.865501,72.3,70.2,66.0,90.0,120.0
1785289841.935689,71.5,67.4,65.8,90.0,120.0
1785289842.001021,71.5,65.2,65.3,90.0,120.0
1785289842.067704,71.9,63.7,65.4,90.0,120.0
1785289842.134793,72.3,62.5,65.3,90.0,120.0
1785289842.201232,72.9,61.5,64.2,90.0,120.0
1785289842.268298,73.3,60.9,62.6,90.0,120.0
1785289842.332004,74.0,60.4,61.0,90.0,120.0
1785289842.4100008,75.0,60.0,58.8,90.0,120.0
1785289842.502232,77.7,59.2,55.5,90.0,120.0
1785289842.566227,81.2,58.1,52.4,90.0,120.0
1785289842.632386,85.5,57.1,49.1,90.0,120.0
1785289842.70817,90.0,55.9,46.3,90.0,120.0
1785289842.80937,90.0,55.9,46.3,90.0,120.0
1785289842.902936,90.0,55.9,46.3,90.0,120.0
1785289842.966262,90.0,55.9,46.3,90.0,120.0
1785289843.033416,90.0,55.9,46.3,90.0,120.0
1785289843.104728,90.0,55.9,46.3,90.0,120.0
1785289843.164653,90.0,55.9,46.3,90.0,120.0
1785289843.233322,90.0,55.9,46.3,90.0,120.0
1785289843.302618,90.0,55.9,46.3,90.0,120.0
1785289843.36749,85.9,55.7,44.4,90.0,120.0
1785289843.437681,81.5,55.6,43.6,90.0,120.0
1785289843.503566,77.9,55.6,42.9,90.0,120.0
1785289843.568115,75.1,55.7,42.7,90.0,120.0
1785289843.638182,73.4,55.7,43.6,90.0,120.0
1785289843.7025359,72.8,55.8,44.2,90.0,120.0
1785289843.7683048,73.3,55.8,45.0,90.0,120.0
1785289843.837701,75.2,55.8,46.9,90.0,120.0
1785289843.902959,77.5,55.8,49.4,90.0,120.0
1785289843.967983,80.3,55.6,51.2,90.0,120.0
1785289844.03844,82.9,55.4,51.5,90.0,120.0
1785289844.102908,85.1,55.1,52.2,90.0,120.0
1785289844.168649,86.9,54.8,52.4,90.0,120.0
1785289844.2362869,88.2,54.5,52.9,90.0,120.0
1785289844.306009,88.7,54.1,53.0,90.0,120.0
1785289844.366225,87.2,54.0,54.1,90.0,120.0
1785289844.443718,83.9,53.5,53.7,90.0,120.0
1785289844.5384161,79.2,53.2,52.3,90.0,120.0
